id,description,url
SDL_SignalSemaphore,"Atomically increment a semaphore's value and wake waiting threads.
",https://wiki.libsdl.org/SDL3/SDL_SignalSemaphore
SDL_SpinLock,"An atomic spinlock.
",https://wiki.libsdl.org/SDL3/SDL_SpinLock
SDL_StartTextInput,"Start accepting Unicode text input events in a window.
",https://wiki.libsdl.org/SDL3/SDL_StartTextInput
SDL_StartTextInputWithProperties,"Start accepting Unicode text input events in a window, with properties describing the input.
",https://wiki.libsdl.org/SDL3/SDL_StartTextInputWithProperties
SDL_StepBackUTF8,"Decode a UTF-8 string in reverse, one Unicode codepoint at a time.
",https://wiki.libsdl.org/SDL3/SDL_StepBackUTF8
SDL_StepUTF8,"Decode a UTF-8 string, one Unicode codepoint at a time.
",https://wiki.libsdl.org/SDL3/SDL_StepUTF8
SDL_StopHapticEffect,"Stop the haptic effect on its associated haptic device.
",https://wiki.libsdl.org/SDL3/SDL_StopHapticEffect
SDL_StopHapticEffects,"Stop all the currently playing effects on a haptic device.
",https://wiki.libsdl.org/SDL3/SDL_StopHapticEffects
SDL_StopHapticRumble,"Stop the simple rumble on a haptic device.
",https://wiki.libsdl.org/SDL3/SDL_StopHapticRumble
SDL_StopTextInput,"Stop receiving any text input events in a window.
",https://wiki.libsdl.org/SDL3/SDL_StopTextInput
SDL_Storage,"An abstract interface for filesystem access.
",https://wiki.libsdl.org/SDL3/SDL_Storage
SDL_StorageInterface,"Function interface for [SDL_Storage](SDL_Storage).
",https://wiki.libsdl.org/SDL3/SDL_StorageInterface
SDL_StorageReady,"Checks if the storage container is ready to use.
",https://wiki.libsdl.org/SDL3/SDL_StorageReady
SDL_StretchSurface,"Perform a stretched pixel copy from one surface to another.
",https://wiki.libsdl.org/SDL3/SDL_StretchSurface
SDL_StringToGUID,"Convert a GUID string into a [SDL_GUID](SDL_GUID) structure.
",https://wiki.libsdl.org/SDL3/SDL_StringToGUID
SDL_SubmitGPUCommandBuffer,"Submits a command buffer so its commands can be processed on the GPU.
",https://wiki.libsdl.org/SDL3/SDL_SubmitGPUCommandBuffer
SDL_SubmitGPUCommandBufferAndAcquireFence,"Submits a command buffer so its commands can be processed on the GPU, and acquires a fence associated with the command buffer.
",https://wiki.libsdl.org/SDL3/SDL_SubmitGPUCommandBufferAndAcquireFence
SDL_Surface,"A collection of pixels used in software blitting.
",https://wiki.libsdl.org/SDL3/SDL_Surface
SDL_SurfaceFlags,"The flags on an [SDL_Surface](SDL_Surface).
",https://wiki.libsdl.org/SDL3/SDL_SurfaceFlags
SDL_SurfaceHasAlternateImages,"Return whether a surface has alternate versions available.
",https://wiki.libsdl.org/SDL3/SDL_SurfaceHasAlternateImages
SDL_SurfaceHasColorKey,"Returns whether the surface has a color key.
",https://wiki.libsdl.org/SDL3/SDL_SurfaceHasColorKey
SDL_SurfaceHasRLE,"Returns whether the surface is RLE enabled.
",https://wiki.libsdl.org/SDL3/SDL_SurfaceHasRLE
SDL_Swap16,"Byte-swap an unsigned 16-bit number.
",https://wiki.libsdl.org/SDL3/SDL_Swap16
SDL_Swap16BE,"Swap a 16-bit value from bigendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_Swap16BE
SDL_Swap16LE,"Swap a 16-bit value from littleendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_Swap16LE
SDL_Swap32,"Byte-swap an unsigned 32-bit number.
",https://wiki.libsdl.org/SDL3/SDL_Swap32
SDL_Swap32BE,"Swap a 32-bit value from bigendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_Swap32BE
SDL_Swap32LE,"Swap a 32-bit value from littleendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_Swap32LE
SDL_Swap64,"Byte-swap an unsigned 64-bit number.
",https://wiki.libsdl.org/SDL3/SDL_Swap64
SDL_Swap64BE,"Swap a 64-bit value from bigendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_Swap64BE
SDL_Swap64LE,"Swap a 64-bit value from littleendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_Swap64LE
SDL_SwapFloat,"Byte-swap a floating point number.
",https://wiki.libsdl.org/SDL3/SDL_SwapFloat
SDL_SwapFloatBE,"Swap a floating point value from bigendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_SwapFloatBE
SDL_SwapFloatLE,"Swap a floating point value from littleendian to native byte order.
",https://wiki.libsdl.org/SDL3/SDL_SwapFloatLE
SDL_SyncWindow,"Block until any pending window state is finalized.
",https://wiki.libsdl.org/SDL3/SDL_SyncWindow
SDL_SystemCursor,"Cursor types for [SDL_CreateSystemCursor](SDL_CreateSystemCursor)().
",https://wiki.libsdl.org/SDL3/SDL_SystemCursor
SDL_SystemTheme,"System theme.
",https://wiki.libsdl.org/SDL3/SDL_SystemTheme
SDL_TARGETING,"A macro to tag a function as targeting a specific CPU architecture.
",https://wiki.libsdl.org/SDL3/SDL_TARGETING
SDL_THREAD_ANNOTATION_ATTRIBUTE__,"Enable thread safety attributes, only with clang.
",https://wiki.libsdl.org/SDL3/SDL_THREAD_ANNOTATION_ATTRIBUTE__
SDL_TLSDestructorCallback,"The callback used to cleanup data passed to [SDL_SetTLS](SDL_SetTLS).
",https://wiki.libsdl.org/SDL3/SDL_TLSDestructorCallback
SDL_TLSID,"Thread local storage ID.
",https://wiki.libsdl.org/SDL3/SDL_TLSID
SDL_TOUCH_MOUSEID,"The [SDL_MouseID](SDL_MouseID) for mouse events simulated with touch input.
",https://wiki.libsdl.org/SDL3/SDL_TOUCH_MOUSEID
SDL_TRY_ACQUIRE,"Wrapper around Clang thread safety analysis annotations.
",https://wiki.libsdl.org/SDL3/SDL_TRY_ACQUIRE
SDL_TRY_ACQUIRE_SHARED,"Wrapper around Clang thread safety analysis annotations.
",https://wiki.libsdl.org/SDL3/SDL_TRY_ACQUIRE_SHARED
SDL_TellIO,"Determine the current read/write offset in an [SDL_IOStream](SDL_IOStream) data stream.
",https://wiki.libsdl.org/SDL3/SDL_TellIO
SDL_TextEditingCandidatesEvent,"Keyboard IME candidates event structure (event.edit_candidates.*)
",https://wiki.libsdl.org/SDL3/SDL_TextEditingCandidatesEvent
SDL_TextEditingEvent,"Keyboard text editing event structure (event.edit.*)
",https://wiki.libsdl.org/SDL3/SDL_TextEditingEvent
SDL_TextInputActive,"Check whether or not Unicode text input events are enabled for a window.
",https://wiki.libsdl.org/SDL3/SDL_TextInputActive
SDL_TextInputEvent,"Keyboard text input event structure (event.text.*)
",https://wiki.libsdl.org/SDL3/SDL_TextInputEvent
SDL_TextInputType,"Text input type.
",https://wiki.libsdl.org/SDL3/SDL_TextInputType
SDL_Texture,"An efficient driver-specific representation of pixel data
",https://wiki.libsdl.org/SDL3/SDL_Texture
SDL_TextureAccess,"The access pattern allowed for a texture.
",https://wiki.libsdl.org/SDL3/SDL_TextureAccess
SDL_TextureAddressMode,"The addressing mode for a texture when used in [SDL_RenderGeometry](SDL_RenderGeometry)().
",https://wiki.libsdl.org/SDL3/SDL_TextureAddressMode
SDL_Thread,"The SDL thread object.
",https://wiki.libsdl.org/SDL3/SDL_Thread
SDL_ThreadFunction,"The function passed to [SDL_CreateThread](SDL_CreateThread)() as the new thread's entry point.
",https://wiki.libsdl.org/SDL3/SDL_ThreadFunction
SDL_ThreadID,"A unique numeric ID that identifies a thread.
",https://wiki.libsdl.org/SDL3/SDL_ThreadID
SDL_ThreadPriority,"The SDL thread priority.
",https://wiki.libsdl.org/SDL3/SDL_ThreadPriority
SDL_ThreadState,"The SDL thread state.
",https://wiki.libsdl.org/SDL3/SDL_ThreadState
SDL_Time,"SDL times are signed, 64-bit integers representing nanoseconds since the Unix epoch (Jan 1, 1970).
",https://wiki.libsdl.org/SDL3/SDL_Time
SDL_TimeFormat,"The preferred time format of the current system locale.
",https://wiki.libsdl.org/SDL3/SDL_TimeFormat
SDL_TimeFromWindows,"Converts a Windows FILETIME (100-nanosecond intervals since January 1, 1601) to an SDL time.
",https://wiki.libsdl.org/SDL3/SDL_TimeFromWindows
SDL_TimeToDateTime,"Converts an [SDL_Time](SDL_Time) in nanoseconds since the epoch to a calendar time in the [SDL_DateTime](SDL_DateTime) format.
",https://wiki.libsdl.org/SDL3/SDL_TimeToDateTime
SDL_TimeToWindows,"Converts an SDL time into a Windows FILETIME (100-nanosecond intervals since January 1, 1601).
",https://wiki.libsdl.org/SDL3/SDL_TimeToWindows
SDL_TimerCallback,"Function prototype for the millisecond timer callback function.
",https://wiki.libsdl.org/SDL3/SDL_TimerCallback
SDL_TimerID,"Definition of the timer ID type.
",https://wiki.libsdl.org/SDL3/SDL_TimerID
SDL_TouchDeviceType,"An enum that describes the type of a touch device.
",https://wiki.libsdl.org/SDL3/SDL_TouchDeviceType
SDL_TouchFingerEvent,"Touch finger event structure (event.tfinger.*)
",https://wiki.libsdl.org/SDL3/SDL_TouchFingerEvent
SDL_TouchID,"A unique ID for a touch device.
",https://wiki.libsdl.org/SDL3/SDL_TouchID
SDL_TransferCharacteristics,"Colorspace transfer characteristics.
",https://wiki.libsdl.org/SDL3/SDL_TransferCharacteristics
SDL_Tray,"An opaque handle representing a toplevel system tray object.
",https://wiki.libsdl.org/SDL3/SDL_Tray
SDL_TrayCallback,"A callback that is invoked when a tray entry is selected.
",https://wiki.libsdl.org/SDL3/SDL_TrayCallback
SDL_TrayEntry,"An opaque handle representing an entry on a system tray object.
",https://wiki.libsdl.org/SDL3/SDL_TrayEntry
SDL_TrayEntryFlags,"Flags that control the creation of system tray entries.
",https://wiki.libsdl.org/SDL3/SDL_TrayEntryFlags
SDL_TrayMenu,"An opaque handle representing a menu/submenu on a system tray object.
",https://wiki.libsdl.org/SDL3/SDL_TrayMenu
SDL_TriggerBreakpoint,"Attempt to tell an attached debugger to pause.
",https://wiki.libsdl.org/SDL3/SDL_TriggerBreakpoint
SDL_TryLockMutex,"Try to lock a mutex without blocking.
",https://wiki.libsdl.org/SDL3/SDL_TryLockMutex
SDL_TryLockRWLockForReading,"Try to lock a read/write lock _for reading_ without blocking.
",https://wiki.libsdl.org/SDL3/SDL_TryLockRWLockForReading
SDL_TryLockRWLockForWriting,"Try to lock a read/write lock _for writing_ without blocking.
",https://wiki.libsdl.org/SDL3/SDL_TryLockRWLockForWriting
SDL_TryLockSpinlock,"Try to lock a spin lock by setting it to a non-zero value.
",https://wiki.libsdl.org/SDL3/SDL_TryLockSpinlock
SDL_TryWaitSemaphore,"See if a semaphore has a positive value and decrement it if it does.
",https://wiki.libsdl.org/SDL3/SDL_TryWaitSemaphore
SDL_UCS4ToUTF8,"Convert a single Unicode codepoint to UTF-8.
",https://wiki.libsdl.org/SDL3/SDL_UCS4ToUTF8
SDL_UINT64_C,"Append the 64 bit integer suffix to an unsigned integer literal.
",https://wiki.libsdl.org/SDL3/SDL_UINT64_C
SDL_US_PER_SECOND,"Number of microseconds in a second.
",https://wiki.libsdl.org/SDL3/SDL_US_PER_SECOND
SDL_US_TO_NS,"Convert microseconds to nanoseconds.
",https://wiki.libsdl.org/SDL3/SDL_US_TO_NS
SDL_UnbindAudioStream,"Unbind a single audio stream from its audio device.
",https://wiki.libsdl.org/SDL3/SDL_UnbindAudioStream
SDL_UnbindAudioStreams,"Unbind a list of audio streams from their audio devices.
",https://wiki.libsdl.org/SDL3/SDL_UnbindAudioStreams
SDL_UnloadObject,"Unload a shared object from memory.
",https://wiki.libsdl.org/SDL3/SDL_UnloadObject
SDL_UnlockAudioStream,"Unlock an audio stream for serialized access.
",https://wiki.libsdl.org/SDL3/SDL_UnlockAudioStream
SDL_UnlockJoysticks,"Unlocking for atomic access to the joystick API.
",https://wiki.libsdl.org/SDL3/SDL_UnlockJoysticks
SDL_UnlockMutex,"Unlock the mutex.
",https://wiki.libsdl.org/SDL3/SDL_UnlockMutex
SDL_UnlockProperties,"Unlock a group of properties.
",https://wiki.libsdl.org/SDL3/SDL_UnlockProperties
SDL_UnlockRWLock,"Unlock the read/write lock.
",https://wiki.libsdl.org/SDL3/SDL_UnlockRWLock
SDL_UnlockSpinlock,"Unlock a spin lock by setting it to 0.
",https://wiki.libsdl.org/SDL3/SDL_UnlockSpinlock
SDL_UnlockSurface,"Release a surface after directly accessing the pixels.
",https://wiki.libsdl.org/SDL3/SDL_UnlockSurface
SDL_UnlockTexture,"Unlock a texture, uploading the changes to video memory, if needed.
",https://wiki.libsdl.org/SDL3/SDL_UnlockTexture
SDL_UnmapGPUTransferBuffer,"Unmaps a previously mapped transfer buffer.
",https://wiki.libsdl.org/SDL3/SDL_UnmapGPUTransferBuffer
SDL_UnregisterApp,"Deregister the win32 window class from an [SDL_RegisterApp](SDL_RegisterApp) call.
",https://wiki.libsdl.org/SDL3/SDL_UnregisterApp
SDL_UnsetEnvironmentVariable,"Clear a variable from the environment.
",https://wiki.libsdl.org/SDL3/SDL_UnsetEnvironmentVariable
SDL_Unsupported,"A macro to standardize error reporting on unsupported operations.
",https://wiki.libsdl.org/SDL3/SDL_Unsupported
SDL_UpdateGamepads,"Manually pump gamepad updates if not using the loop.
",https://wiki.libsdl.org/SDL3/SDL_UpdateGamepads
SDL_UpdateHapticEffect,"Update the properties of an effect.
",https://wiki.libsdl.org/SDL3/SDL_UpdateHapticEffect
SDL_UpdateJoysticks,"Update the current state of the open joysticks.
",https://wiki.libsdl.org/SDL3/SDL_UpdateJoysticks
SDL_UpdateNVTexture,"Update a rectangle within a planar NV12 or NV21 texture with new pixels.
",https://wiki.libsdl.org/SDL3/SDL_UpdateNVTexture
SDL_UpdateSensors,"Update the current state of the open sensors.
",https://wiki.libsdl.org/SDL3/SDL_UpdateSensors
SDL_UpdateTexture,"Update the given texture rectangle with new pixel data.
",https://wiki.libsdl.org/SDL3/SDL_UpdateTexture
SDL_UpdateTrays,"Update the trays.
",https://wiki.libsdl.org/SDL3/SDL_UpdateTrays
SDL_UpdateWindowSurface,"Copy the window surface to the screen.
",https://wiki.libsdl.org/SDL3/SDL_UpdateWindowSurface
SDL_UpdateWindowSurfaceRects,"Copy areas of the window surface to the screen.
",https://wiki.libsdl.org/SDL3/SDL_UpdateWindowSurfaceRects
SDL_UpdateYUVTexture,"Update a rectangle within a planar YV12 or IYUV texture with new pixel data.
",https://wiki.libsdl.org/SDL3/SDL_UpdateYUVTexture
SDL_UploadToGPUBuffer,"Uploads data from a transfer buffer to a buffer.
",https://wiki.libsdl.org/SDL3/SDL_UploadToGPUBuffer
SDL_UploadToGPUTexture,"Uploads data from a transfer buffer to a texture.
",https://wiki.libsdl.org/SDL3/SDL_UploadToGPUTexture
SDL_UserEvent,"A user-defined event type (event.user.*)
",https://wiki.libsdl.org/SDL3/SDL_UserEvent
SDL_VERSION,"This is the version number macro for the current SDL version.
",https://wiki.libsdl.org/SDL3/SDL_VERSION
SDL_VERSIONNUM,"This macro turns the version numbers into a numeric value.
",https://wiki.libsdl.org/SDL3/SDL_VERSIONNUM
SDL_VERSIONNUM_MAJOR,"This macro extracts the major version from a version number
",https://wiki.libsdl.org/SDL3/SDL_VERSIONNUM_MAJOR
SDL_VERSIONNUM_MICRO,"This macro extracts the micro version from a version number
",https://wiki.libsdl.org/SDL3/SDL_VERSIONNUM_MICRO
SDL_VERSIONNUM_MINOR,"This macro extracts the minor version from a version number
",https://wiki.libsdl.org/SDL3/SDL_VERSIONNUM_MINOR
SDL_VERSION_ATLEAST,"This macro will evaluate to true if compiled with SDL at least X.Y.Z.
",https://wiki.libsdl.org/SDL3/SDL_VERSION_ATLEAST
SDL_Vertex,"Vertex structure.
",https://wiki.libsdl.org/SDL3/SDL_Vertex
SDL_VirtualJoystickDesc,"The structure that describes a virtual joystick.
",https://wiki.libsdl.org/SDL3/SDL_VirtualJoystickDesc
SDL_VirtualJoystickSensorDesc,"The structure that describes a virtual joystick sensor.
",https://wiki.libsdl.org/SDL3/SDL_VirtualJoystickSensorDesc
SDL_VirtualJoystickTouchpadDesc,"The structure that describes a virtual joystick touchpad.
",https://wiki.libsdl.org/SDL3/SDL_VirtualJoystickTouchpadDesc
SDL_Vulkan_CreateSurface,"Create a Vulkan rendering surface for a window.
",https://wiki.libsdl.org/SDL3/SDL_Vulkan_CreateSurface
SDL_Vulkan_DestroySurface,"Destroy the Vulkan rendering surface of a window.
",https://wiki.libsdl.org/SDL3/SDL_Vulkan_DestroySurface
SDL_Vulkan_GetInstanceExtensions,"Get the Vulkan instance extensions needed for vkCreateInstance.
",https://wiki.libsdl.org/SDL3/SDL_Vulkan_GetInstanceExtensions
SDL_Vulkan_GetPresentationSupport,"Query support for presentation via a given physical device and queue family.
",https://wiki.libsdl.org/SDL3/SDL_Vulkan_GetPresentationSupport
SDL_Vulkan_GetVkGetInstanceProcAddr,"Get the address of the `vkGetInstanceProcAddr` function.
",https://wiki.libsdl.org/SDL3/SDL_Vulkan_GetVkGetInstanceProcAddr
SDL_Vulkan_LoadLibrary,"Dynamically load the Vulkan loader library.
",https://wiki.libsdl.org/SDL3/SDL_Vulkan_LoadLibrary
SDL_Vulkan_UnloadLibrary,"Unload the Vulkan library previously loaded by [SDL_Vulkan_LoadLibrary](SDL_Vulkan_LoadLibrary)().
",https://wiki.libsdl.org/SDL3/SDL_Vulkan_UnloadLibrary
SDL_WINAPI_FAMILY_PHONE,"A preprocessor macro that defined to 1 if compiling for Windows Phone.
",https://wiki.libsdl.org/SDL3/SDL_WINAPI_FAMILY_PHONE
SDL_WINDOWPOS_CENTERED,"Used to indicate that the window position should be centered.
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_CENTERED
SDL_WINDOWPOS_CENTERED_DISPLAY,"Used to indicate that the window position should be centered.
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_CENTERED_DISPLAY
SDL_WINDOWPOS_CENTERED_MASK,"A magic value used with [SDL_WINDOWPOS_CENTERED](SDL_WINDOWPOS_CENTERED).
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_CENTERED_MASK
SDL_WINDOWPOS_ISCENTERED,"A macro to test if the window position is marked as ""centered.""
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_ISCENTERED
SDL_WINDOWPOS_ISUNDEFINED,"A macro to test if the window position is marked as ""undefined.""
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_ISUNDEFINED
SDL_WINDOWPOS_UNDEFINED,"Used to indicate that you don't care what the window position/display is.
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_UNDEFINED
SDL_WINDOWPOS_UNDEFINED_DISPLAY,"Used to indicate that you don't care what the window position is.
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_UNDEFINED_DISPLAY
SDL_WINDOWPOS_UNDEFINED_MASK,"A magic value used with [SDL_WINDOWPOS_UNDEFINED](SDL_WINDOWPOS_UNDEFINED).
",https://wiki.libsdl.org/SDL3/SDL_WINDOWPOS_UNDEFINED_MASK
SDL_WPRINTF_VARARG_FUNC,"Macro that annotates a vararg function that operates like wprintf.
",https://wiki.libsdl.org/SDL3/SDL_WPRINTF_VARARG_FUNC
SDL_WPRINTF_VARARG_FUNCV,"Macro that annotates a va_list function that operates like wprintf.
",https://wiki.libsdl.org/SDL3/SDL_WPRINTF_VARARG_FUNCV
SDL_WaitAndAcquireGPUSwapchainTexture,"Blocks the thread until a swapchain texture is available to be acquired, and then acquires it.
",https://wiki.libsdl.org/SDL3/SDL_WaitAndAcquireGPUSwapchainTexture
SDL_WaitAsyncIOResult,"Block until an async I/O task queue has a completed task.
",https://wiki.libsdl.org/SDL3/SDL_WaitAsyncIOResult
SDL_WaitCondition,"Wait until a condition variable is signaled.
",https://wiki.libsdl.org/SDL3/SDL_WaitCondition
SDL_WaitConditionTimeout,"Wait until a condition variable is signaled or a certain time has passed.
",https://wiki.libsdl.org/SDL3/SDL_WaitConditionTimeout
SDL_WaitEvent,"Wait indefinitely for the next available event.
",https://wiki.libsdl.org/SDL3/SDL_WaitEvent
SDL_WaitEventTimeout,"Wait until the specified timeout (in milliseconds) for the next available event.
",https://wiki.libsdl.org/SDL3/SDL_WaitEventTimeout
SDL_WaitForGPUFences,"Blocks the thread until the given fences are signaled.
",https://wiki.libsdl.org/SDL3/SDL_WaitForGPUFences
SDL_WaitForGPUIdle,"Blocks the thread until the GPU is completely idle.
",https://wiki.libsdl.org/SDL3/SDL_WaitForGPUIdle
SDL_WaitForGPUSwapchain,"Blocks the thread until a swapchain texture is available to be acquired.
",https://wiki.libsdl.org/SDL3/SDL_WaitForGPUSwapchain
SDL_WaitProcess,"Wait for a process to finish.
",https://wiki.libsdl.org/SDL3/SDL_WaitProcess
SDL_WaitSemaphore,"Wait until a semaphore has a positive value and then decrements it.
",https://wiki.libsdl.org/SDL3/SDL_WaitSemaphore
SDL_WaitSemaphoreTimeout,"Wait until a semaphore has a positive value and then decrements it.
",https://wiki.libsdl.org/SDL3/SDL_WaitSemaphoreTimeout
SDL_WaitThread,"Wait for a thread to finish.
",https://wiki.libsdl.org/SDL3/SDL_WaitThread
SDL_WarpMouseGlobal,"Move the mouse to the given position in global screen space.
",https://wiki.libsdl.org/SDL3/SDL_WarpMouseGlobal
SDL_WarpMouseInWindow,"Move the mouse cursor to the given position within the window.
",https://wiki.libsdl.org/SDL3/SDL_WarpMouseInWindow
SDL_WasInit,"Get a mask of the specified subsystems which are currently initialized.
",https://wiki.libsdl.org/SDL3/SDL_WasInit
SDL_Window,"The struct used as an opaque handle to a window.
",https://wiki.libsdl.org/SDL3/SDL_Window
SDL_WindowEvent,"Window state change event data (event.window.*)
",https://wiki.libsdl.org/SDL3/SDL_WindowEvent
SDL_WindowFlags,"The flags on a window.
",https://wiki.libsdl.org/SDL3/SDL_WindowFlags
SDL_WindowHasSurface,"Return whether the window has a surface associated with it.
",https://wiki.libsdl.org/SDL3/SDL_WindowHasSurface
SDL_WindowID,"This is a unique ID for a window.
",https://wiki.libsdl.org/SDL3/SDL_WindowID
SDL_WindowSupportsGPUPresentMode,"Determines whether a presentation mode is supported by the window.
",https://wiki.libsdl.org/SDL3/SDL_WindowSupportsGPUPresentMode
SDL_WindowSupportsGPUSwapchainComposition,"Determines whether a swapchain composition is supported by the window.
",https://wiki.libsdl.org/SDL3/SDL_WindowSupportsGPUSwapchainComposition
SDL_WindowsMessageHook,"A callback to be used with [SDL_SetWindowsMessageHook](SDL_SetWindowsMessageHook).
",https://wiki.libsdl.org/SDL3/SDL_WindowsMessageHook
SDL_WriteAsyncIO,"Start an async write.
",https://wiki.libsdl.org/SDL3/SDL_WriteAsyncIO
SDL_WriteIO,"Write to an [SDL_IOStream](SDL_IOStream) data stream.
",https://wiki.libsdl.org/SDL3/SDL_WriteIO
SDL_WriteS16BE,"Use this function to write 16 bits in native format to an [SDL_IOStream](SDL_IOStream) as big-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteS16BE
SDL_WriteS16LE,"Use this function to write 16 bits in native format to an [SDL_IOStream](SDL_IOStream) as little-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteS16LE
SDL_WriteS32BE,"Use this function to write 32 bits in native format to an [SDL_IOStream](SDL_IOStream) as big-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteS32BE
SDL_WriteS32LE,"Use this function to write 32 bits in native format to an [SDL_IOStream](SDL_IOStream) as little-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteS32LE
SDL_WriteS64BE,"Use this function to write 64 bits in native format to an [SDL_IOStream](SDL_IOStream) as big-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteS64BE
SDL_WriteS64LE,"Use this function to write 64 bits in native format to an [SDL_IOStream](SDL_IOStream) as little-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteS64LE
SDL_WriteS8,"Use this function to write a signed byte to an [SDL_IOStream](SDL_IOStream).
",https://wiki.libsdl.org/SDL3/SDL_WriteS8
SDL_WriteStorageFile,"Synchronously write a file from client memory into a storage container.
",https://wiki.libsdl.org/SDL3/SDL_WriteStorageFile
SDL_WriteSurfacePixel,"Writes a single pixel to a surface.
",https://wiki.libsdl.org/SDL3/SDL_WriteSurfacePixel
SDL_WriteSurfacePixelFloat,"Writes a single pixel to a surface.
",https://wiki.libsdl.org/SDL3/SDL_WriteSurfacePixelFloat
SDL_WriteU16BE,"Use this function to write 16 bits in native format to an [SDL_IOStream](SDL_IOStream) as big-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteU16BE
SDL_WriteU16LE,"Use this function to write 16 bits in native format to an [SDL_IOStream](SDL_IOStream) as little-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteU16LE
SDL_WriteU32BE,"Use this function to write 32 bits in native format to an [SDL_IOStream](SDL_IOStream) as big-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteU32BE
SDL_WriteU32LE,"Use this function to write 32 bits in native format to an [SDL_IOStream](SDL_IOStream) as little-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteU32LE
SDL_WriteU64BE,"Use this function to write 64 bits in native format to an [SDL_IOStream](SDL_IOStream) as big-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteU64BE
SDL_WriteU64LE,"Use this function to write 64 bits in native format to an [SDL_IOStream](SDL_IOStream) as little-endian data.
",https://wiki.libsdl.org/SDL3/SDL_WriteU64LE
SDL_WriteU8,"Use this function to write a byte to an [SDL_IOStream](SDL_IOStream).
",https://wiki.libsdl.org/SDL3/SDL_WriteU8
SDL_X11EventHook,"A callback to be used with [SDL_SetX11EventHook](SDL_SetX11EventHook).
",https://wiki.libsdl.org/SDL3/SDL_X11EventHook
SDL_abs,"Compute the absolute value of `x`.
",https://wiki.libsdl.org/SDL3/SDL_abs
SDL_acos,"Compute the arc cosine of `x`.
",https://wiki.libsdl.org/SDL3/SDL_acos
SDL_acosf,"Compute the arc cosine of `x`.
",https://wiki.libsdl.org/SDL3/SDL_acosf
SDL_aligned_alloc,"Allocate memory aligned to a specific alignment.
",https://wiki.libsdl.org/SDL3/SDL_aligned_alloc
SDL_aligned_free,"Free memory allocated by [SDL_aligned_alloc](SDL_aligned_alloc)().
",https://wiki.libsdl.org/SDL3/SDL_aligned_free
SDL_arraysize,"The number of elements in a static array.
",https://wiki.libsdl.org/SDL3/SDL_arraysize
SDL_asin,"Compute the arc sine of `x`.
",https://wiki.libsdl.org/SDL3/SDL_asin
SDL_asinf,"Compute the arc sine of `x`.
",https://wiki.libsdl.org/SDL3/SDL_asinf
SDL_asprintf,"This works exactly like asprintf() but doesn't require access to a C runtime.
",https://wiki.libsdl.org/SDL3/SDL_asprintf
SDL_assert,"An assertion test that is normally performed only in debug builds.
",https://wiki.libsdl.org/SDL3/SDL_assert
SDL_assert_always,"An assertion test that is always performed.
",https://wiki.libsdl.org/SDL3/SDL_assert_always
SDL_assert_paranoid,"An assertion test that is performed only when built with paranoid settings.
",https://wiki.libsdl.org/SDL3/SDL_assert_paranoid
SDL_assert_release,"An assertion test that is performed even in release builds.
",https://wiki.libsdl.org/SDL3/SDL_assert_release
SDL_atan,"Compute the arc tangent of `x`.
",https://wiki.libsdl.org/SDL3/SDL_atan
SDL_atan2,"Compute the arc tangent of `y / x`, using the signs of x and y to adjust the result's quadrant.
",https://wiki.libsdl.org/SDL3/SDL_atan2
SDL_atan2f,"Compute the arc tangent of `y / x`, using the signs of x and y to adjust the result's quadrant.
",https://wiki.libsdl.org/SDL3/SDL_atan2f
SDL_atanf,"Compute the arc tangent of `x`.
",https://wiki.libsdl.org/SDL3/SDL_atanf
SDL_atof,"Parse a `double` from a string.
",https://wiki.libsdl.org/SDL3/SDL_atof
SDL_atoi,"Parse an `int` from a string.
",https://wiki.libsdl.org/SDL3/SDL_atoi
SDL_bsearch,"Perform a binary search on a previously sorted array.
",https://wiki.libsdl.org/SDL3/SDL_bsearch
